States,Cancer Sites,Year,Sex,Race,Count,Population,Age-Adjusted Rate
Indiana,"Urinary Bladder, invasive and in situ",2002,Male,White,889.0,2706803,37.2
Indiana,"Urinary Bladder, invasive and in situ",2003,Female,White,374.0,2805787,11.2
Indiana,"Urinary Bladder, invasive and in situ",2003,Male,Black or African American,36.0,271681,22.5
Indiana,"Urinary Bladder, invasive and in situ",2003,Male,White,966.0,2720533,39.7
Indiana,"Urinary Bladder, invasive and in situ",2003,Male,Other Races and Unknown combined,19.0,,
Indiana,"Urinary Bladder, invasive and in situ",2004,Female,Black or African American,18.0,298818,8.3
Indiana,"Urinary Bladder, invasive and in situ",2004,Female,White,340.0,2814221,10.1
Indiana,"Urinary Bladder, invasive and in situ",2004,Male,Black or African American,24.0,276916,15.1
Indiana,"Urinary Bladder, invasive and in situ",2004,Male,White,1002.0,2732259,40.6
Indiana,"Urinary Bladder, invasive and in situ",2005,Female,White,315.0,2827616,9.5
Indiana,"Urinary Bladder, invasive and in situ",2005,Male,Black or African American,33.0,282386,19.5
Indiana,"Urinary Bladder, invasive and in situ",2005,Male,White,1018.0,2746926,40.6
Indiana,"Urinary Bladder, invasive and in situ",2006,Female,White,327.0,2843846,9.5
Indiana,"Urinary Bladder, invasive and in situ",2006,Male,Black or African American,42.0,288673,27.1
Indiana,"Urinary Bladder, invasive and in situ",2006,Male,White,918.0,2764585,35.8
Indiana,"Urinary Bladder, invasive and in situ",2007,Female,Black or African American,18.0,317941,7.5
Indiana,"Urinary Bladder, invasive and in situ",2007,Female,White,325.0,2857687,9.3
Indiana,"Urinary Bladder, invasive and in situ",2007,Male,Black or African American,21.0,294392,12.6
Indiana,"Urinary Bladder, invasive and in situ",2007,Male,White,978.0,2779635,37.3
Indiana,"Urinary Bladder, invasive and in situ",2008,Female,Black or African American,19.0,323939,7.7
Indiana,"Urinary Bladder, invasive and in situ",2008,Female,White,342.0,2870969,9.6
Indiana,"Urinary Bladder, invasive and in situ",2008,Male,Black or African American,27.0,300246,18.2
Indiana,"Urinary Bladder, invasive and in situ",2008,Male,White,1027.0,2793841,38.7
Indiana,"Urinary Bladder, invasive and in situ",2008,Male,Other Races and Unknown combined,18.0,,
Indiana,"Urinary Bladder, invasive and in situ",2009,Female,Black or African American,22.0,329602,8.8
Indiana,"Urinary Bladder, invasive and in situ",2009,Female,White,303.0,2879571,8.4
Indiana,"Urinary Bladder, invasive and in situ",2009,Male,Black or African American,42.0,305632,21.5
Indiana,"Urinary Bladder, invasive and in situ",2009,Male,White,1033.0,2802193,38.0
Indiana,"Urinary Bladder, invasive and in situ",2009,Male,Other Races and Unknown combined,16.0,,
Indiana,"Urinary Bladder, invasive and in situ",2010,Female,Black or African American,24.0,335146,9.0
Indiana,"Urinary Bladder, invasive and in situ",2010,Female,White,298.0,2886388,8.4
Indiana,"Urinary Bladder, invasive and in situ",2010,Male,Black or African American,33.0,310580,18.6
Indiana,"Urinary Bladder, invasive and in situ",2010,Male,White,1007.0,2810156,36.1
Indiana,"Urinary Bladder, invasive and in situ",2010,Male,Other Races and Unknown combined,21.0,,
Indiana,"Urinary Bladder, invasive and in situ",2011,Female,Black or African American,19.0,338853,7.5
Indiana,"Urinary Bladder, invasive and in situ",2011,Female,White,344.0,2891520,9.1
Indiana,"Urinary Bladder, invasive and in situ",2011,Male,Black or African American,30.0,314664,17.5
Indiana,"Urinary Bladder, invasive and in situ",2011,Male,White,1103.0,2816512,38.6
Indiana,"Urinary Bladder, invasive and in situ",2011,Male,Other Races and Unknown combined,16.0,,
Indiana,"Urinary Bladder, invasive and in situ",2012,Female,White,347.0,2893862,9.4
Indiana,"Urinary Bladder, invasive and in situ",2012,Male,Black or African American,39.0,318376,21.5
Indiana,"Urinary Bladder, invasive and in situ",2012,Male,White,1108.0,2820762,37.8
Indiana,"Urinary Bladder, invasive and in situ",2012,Male,Other Races and Unknown combined,22.0,,
Indiana,"Urinary Bladder, invasive and in situ",2013,Female,Black or African American,20.0,346348,7.5
Indiana,"Urinary Bladder, invasive and in situ",2013,Female,White,359.0,2900255,9.6
Indiana,"Urinary Bladder, invasive and in situ",2013,Male,Black or African American,36.0,323198,18.3
Indiana,"Urinary Bladder, invasive and in situ",2013,Male,White,1132.0,2828035,38.3
Indiana,"Urinary Bladder, invasive and in situ",2013,Male,Other Races and Unknown combined,21.0,,
Indiana,"Urinary Bladder, invasive and in situ",2014,Female,Black or African American,23.0,350208,8.0
Indiana,"Urinary Bladder, invasive and in situ",2014,Female,White,369.0,2905091,9.8
Indiana,"Urinary Bladder, invasive and in situ",2014,Male,Black or African American,46.0,327350,21.8
Indiana,"Urinary Bladder, invasive and in situ",2014,Male,White,1198.0,2833344,39.7
Indiana,"Urinary Bladder, invasive and in situ",2014,Male,Other Races and Unknown combined,17.0,,
Indiana,"Urinary Bladder, invasive and in situ",2015,Female,White,350.0,2905942,8.9
Indiana,"Urinary Bladder, invasive and in situ",2015,Male,Black or African American,42.0,330897,19.0
Indiana,"Urinary Bladder, invasive and in situ",2015,Male,White,1166.0,2834795,38.1
Indiana,"Urinary Bladder, invasive and in situ",2015,Male,Other Races and Unknown combined,19.0,,
Iowa,"Urinary Bladder, invasive and in situ",1999,Female,White,162.0,1433552,8.5
Iowa,"Urinary Bladder, invasive and in situ",1999,Male,White,550.0,1372916,40.1
Iowa,"Urinary Bladder, invasive and in situ",2000,Female,White,190.0,1432127,9.7
Iowa,"Urinary Bladder, invasive and in situ",2000,Male,White,524.0,1375103,38.0
Iowa,"Urinary Bladder, invasive and in situ",2001,Female,White,188.0,1430441,9.9
Iowa,"Urinary Bladder, invasive and in situ",2001,Male,White,574.0,1375397,41.3
Iowa,"Urinary Bladder, invasive and in situ",2002,Female,White,203.0,1427561,10.5
Iowa,"Urinary Bladder, invasive and in situ",2002,Male,White,541.0,1375965,38.6
Iowa,"Urinary Bladder, invasive and in situ",2003,Female,White,209.0,1427556,10.7
Iowa,"Urinary Bladder, invasive and in situ",2003,Male,White,576.0,1378448,40.6
Iowa,"Urinary Bladder, invasive and in situ",2004,Female,White,192.0,1429900,9.8
Iowa,"Urinary Bladder, invasive and in situ",2004,Male,White,613.0,1382123,42.8
Iowa,"Urinary Bladder, invasive and in situ",2005,Female,White,165.0,1431007,8.7
Iowa,"Urinary Bladder, invasive and in situ",2005,Male,White,612.0,1385968,42.3
Iowa,"Urinary Bladder, invasive and in situ",2006,Female,White,176.0,1435786,8.6
Iowa,"Urinary Bladder, invasive and in situ",2006,Male,White,625.0,1392522,42.8
Iowa,"Urinary Bladder, invasive and in situ",2007,Female,White,163.0,1439268,8.2
Iowa,"Urinary Bladder, invasive and in situ",2007,Male,White,629.0,1398264,41.9
Iowa,"Urinary Bladder, invasive and in situ",2008,Female,White,178.0,1443448,8.8
Iowa,"Urinary Bladder, invasive and in situ",2008,Male,White,605.0,1404470,40.1
Iowa,"Urinary Bladder, invasive and in situ",2009,Female,White,175.0,1446818,8.6
Iowa,"Urinary Bladder, invasive and in situ",2009,Male,White,687.0,1409638,44.3
Iowa,"Urinary Bladder, invasive and in situ",2010,Female,White,184.0,1450166,9.1
Iowa,"Urinary Bladder, invasive and in situ",2010,Male,White,624.0,1415834,39.9
Iowa,"Urinary Bladder, invasive and in situ",2011,Female,White,162.0,1452541,8.0
Iowa,"Urinary Bladder, invasive and in situ",2011,Male,White,643.0,1420571,40.2
Iowa,"Urinary Bladder, invasive and in situ",2012,Female,White,191.0,1453603,9.3
Iowa,"Urinary Bladder, invasive and in situ",2012,Male,White,627.0,1422804,38.3
Iowa,"Urinary Bladder, invasive and in situ",2013,Female,White,183.0,1455522,8.6
Iowa,"Urinary Bladder, invasive and in situ",2013,Male,White,614.0,1425863,37.2
Iowa,"Urinary Bladder, invasive and in situ",2014,Female,White,194.0,1457588,9.5
Iowa,"Urinary Bladder, invasive and in situ",2014,Male,White,626.0,1429217,37.7
Iowa,"Urinary Bladder, invasive and in situ",2015,Female,White,171.0,1458803,7.8
Iowa,"Urinary Bladder, invasive and in situ",2015,Male,White,657.0,1432345,38.5
Kansas,"Urinary Bladder, invasive and in situ",1999,Female,White,147.0,1234248,9.6
Kansas,"Urinary Bladder, invasive and in situ",1999,Male,White,394.0,1200915,35.8
Kansas,"Urinary Bladder, invasive and in situ",2000,Female,White,127.0,1236557,8.5
Kansas,"Urinary Bladder, invasive and in situ",2000,Male,White,439.0,1204570,39.7
Kansas,"Urinary Bladder, invasive and in situ",2001,Female,White,147.0,1237363,9.6
Kansas,"Urinary Bladder, invasive and in situ",2001,Male,White,383.0,1207392,34.3
Kansas,"Urinary Bladder, invasive and in situ",2002,Female,White,118.0,1240111,7.6
Kansas,"Urinary Bladder, invasive and in situ",2002,Male,White,417.0,1210032,36.9
Kansas,"Urinary Bladder, invasive and in situ",2003,Female,White,123.0,1243290,7.7
Kansas,"Urinary Bladder, invasive and in situ",2003,Male,White,410.0,1211445,35.8
Kansas,"Urinary Bladder, invasive and in situ",2004,Female,White,137.0,1245793,8.9
Kansas,"Urinary Bladder, invasive and in situ",2004,Male,White,436.0,1215185,37.4
Kansas,"Urinary Bladder, invasive and in situ",2005,Female,White,141.0,1248977,8.9
Kansas,"Urinary Bladder, invasive and in situ",2005,Male,Black or African American,17.0,89284,38.8
Kansas,"Urinary Bladder, invasive and in situ",2005,Male,White,472.0,1218228,40.0
Kansas,"Urinary Bladder, invasive and in situ",2006,Female,White,150.0,1252316,9.7
Kansas,"Urinary Bladder, invasive and in situ",2006,Male,White,411.0,1226076,34.5
Kansas,"Urinary Bladder, invasive and in situ",2007,Female,White,143.0,1260320,9.0
Kansas,"Urinary Bladder, invasive and in situ",2007,Male,White,492.0,1232339,40.4
Kansas,"Urinary Bladder, invasive and in situ",2008,Female,White,155.0,1266406,9.7
Kansas,"Urinary Bladder, invasive and in situ",2008,Male,White,510.0,1241957,41.2
Kansas,"Urinary Bladder, invasive and in situ",2009,Female,White,138.0,1275042,8.6
Kansas,"Urinary Bladder, invasive and in situ",2009,Male,White,468.0,1250055,36.8
Kansas,"Urinary Bladder, invasive and in situ",2010,Female,White,160.0,1282960,9.8
Kansas,"Urinary Bladder, invasive and in situ",2010,Male,White,540.0,1259802,42.0
Kansas,"Urinary Bladder, invasive and in situ",2011,Female,White,159.0,1285365,9.7
Kansas,"Urinary Bladder, invasive and in situ",2011,Male,White,500.0,1263246,38.2
Kansas,"Urinary Bladder, invasive and in situ",2012,Female,White,142.0,1289100,8.6
Kansas,"Urinary Bladder, invasive and in situ",2012,Male,Black or African American,16.0,102940,28.2
Kansas,"Urinary Bladder, invasive and in situ",2012,Male,White,559.0,1269046,41.9
Kansas,"Urinary Bladder, invasive and in situ",2013,Female,White,165.0,1289383,9.9
Kansas,"Urinary Bladder, invasive and in situ",2013,Male,White,531.0,1271446,39.5
Kansas,"Urinary Bladder, invasive and in situ",2014,Female,White,147.0,1289432,8.7
Kansas,"Urinary Bladder, invasive and in situ",2014,Male,White,492.0,1272908,35.2
Kansas,"Urinary Bladder, invasive and in situ",2014,Male,Other Races and Unknown combined,19.0,,
Kansas,"Urinary Bladder, invasive and in situ",2015,Female,White,137.0,1290030,7.6
Kansas,"Urinary Bladder, invasive and in situ",2015,Male,White,475.0,1274639,34.1
Kentucky,"Urinary Bladder, invasive and in situ",1999,Female,White,198.0,1880797,9.1
Kentucky,"Urinary Bladder, invasive and in situ",1999,Male,Black or African American,20.0,147415,26.8
Kentucky,"Urinary Bladder, invasive and in situ",1999,Male,White,621.0,1796038,39.6
Kentucky,"Urinary Bladder, invasive and in situ",2000,Female,White,222.0,1888959,10.1
Kentucky,"Urinary Bladder, invasive and in situ",2000,Male,Black or African American,22.0,150741,23.6
Kentucky,"Urinary Bladder, invasive and in situ",2000,Male,White,646.0,1806927,39.9
Kentucky,"Urinary Bladder, invasive and in situ",2001,Female,White,202.0,1892815,9.2
Kentucky,"Urinary Bladder, invasive and in situ",2001,Male,Black or African American,20.0,153774,22.1
Kentucky,"Urinary Bladder, invasive and in situ",2001,Male,White,618.0,1814544,39.0
Kentucky,"Urinary Bladder, invasive and in situ",2002,Female,White,209.0,1899528,9.5
Kentucky,"Urinary Bladder, invasive and in situ",2002,Male,Black or African American,21.0,155962,24.9
Kentucky,"Urinary Bladder, invasive and in situ",2002,Male,White,651.0,1822631,40.3
Kentucky,"Urinary Bladder, invasive and in situ",2003,Female,White,234.0,1911217,10.3
Kentucky,"Urinary Bladder, invasive and in situ",2003,Male,White,645.0,1832126,38.8
Kentucky,"Urinary Bladder, invasive and in situ",2004,Female,White,250.0,1917417,11.0
Kentucky,"Urinary Bladder, invasive and in situ",2004,Male,Black or African American,23.0,161629,26.7
Kentucky,"Urinary Bladder, invasive and in situ",2004,Male,White,688.0,1845594,40.8
Kentucky,"Urinary Bladder, invasive and in situ",2005,Female,White,234.0,1930529,10.2
Kentucky,"Urinary Bladder, invasive and in situ",2005,Male,Black or African American,21.0,164667,26.9
Kentucky,"Urinary Bladder, invasive and in situ",2005,Male,White,717.0,1860223,41.6
Kentucky,"Urinary Bladder, invasive and in situ",2006,Female,White,230.0,1945648,9.7
Kentucky,"Urinary Bladder, invasive and in situ",2006,Male,Black or African American,23.0,167240,24.2
Kentucky,"Urinary Bladder, invasive and in situ",2006,Male,White,778.0,1873675,44.3
Kentucky,"Urinary Bladder, invasive and in situ",2007,Female,White,248.0,1956423,10.3
Kentucky,"Urinary Bladder, invasive and in situ",2007,Male,Black or African American,17.0,171611,21.6
Kentucky,"Urinary Bladder, invasive and in situ",2007,Male,White,719.0,1890200,40.2
Kentucky,"Urinary Bladder, invasive and in situ",2008,Female,White,254.0,1971188,10.4
Kentucky,"Urinary Bladder, invasive and in situ",2008,Male,Black or African American,27.0,173574,27.3
Kentucky,"Urinary Bladder, invasive and in situ",2008,Male,White,791.0,1901122,42.4
Kentucky,"Urinary Bladder, invasive and in situ",2009,Female,White,251.0,1976761,10.3
Kentucky,"Urinary Bladder, invasive and in situ",2009,Male,Black or African American,31.0,178066,31.5
Kentucky,"Urinary Bladder, invasive and in situ",2009,Male,White,726.0,1912737,38.5
Kentucky,"Urinary Bladder, invasive and in situ",2010,Female,White,226.0,1987632,9.0
Kentucky,"Urinary Bladder, invasive and in situ",2010,Male,Black or African American,34.0,181673,33.4
Kentucky,"Urinary Bladder, invasive and in situ",2010,Male,White,808.0,1923603,42.2
Kentucky,"Urinary Bladder, invasive and in situ",2011,Female,White,264.0,1994114,10.3
Kentucky,"Urinary Bladder, invasive and in situ",2011,Male,Black or African American,26.0,184669,21.7
Kentucky,"Urinary Bladder, invasive and in situ",2011,Male,White,851.0,1929252,43.7
Kentucky,"Urinary Bladder, invasive and in situ",2012,Female,White,277.0,1996975,10.6
Kentucky,"Urinary Bladder, invasive and in situ",2012,Male,Black or African American,28.0,187405,27.4
Kentucky,"Urinary Bladder, invasive and in situ",2012,Male,White,842.0,1934017,41.8
Kentucky,"Urinary Bladder, invasive and in situ",2013,Female,White,261.0,1999569,10.1
Kentucky,"Urinary Bladder, invasive and in situ",2013,Male,Black or African American,29.0,190512,23.4
Kentucky,"Urinary Bladder, invasive and in situ",2013,Male,White,790.0,1938409,38.2
Kentucky,"Urinary Bladder, invasive and in situ",2014,Female,White,315.0,2002623,11.8
Kentucky,"Urinary Bladder, invasive and in situ",2014,Male,Black or African American,24.0,192527,18.0
Kentucky,"Urinary Bladder, invasive and in situ",2014,Male,White,863.0,1941043,41.1
Kentucky,"Urinary Bladder, invasive and in situ",2015,Female,White,264.0,2004619,9.6
Kentucky,"Urinary Bladder, invasive and in situ",2015,Male,Black or African American,22.0,194850,15.5
Kentucky,"Urinary Bladder, invasive and in situ",2015,Male,White,827.0,1943275,38.4
Louisiana,"Urinary Bladder, invasive and in situ",1999,Female,Black or African American,40.0,773609,6.6
Louisiana,"Urinary Bladder, invasive and in situ",1999,Female,White,142.0,1487157,8.1
Louisiana,"Urinary Bladder, invasive and in situ",1999,Male,Black or African American,70.0,687824,18.4
Louisiana,"Urinary Bladder, invasive and in situ",1999,Male,White,491.0,1428404,38.8
Louisiana,"Urinary Bladder, invasive and in situ",2000,Female,Black or African American,38.0,777942,6.1
Louisiana,"Urinary Bladder, invasive and in situ",2000,Female,White,163.0,1484729,9.1
Louisiana,"Urinary Bladder, invasive and in situ",2000,Male,Black or African American,75.0,692740,19.1
Louisiana,"Urinary Bladder, invasive and in situ",2000,Male,White,510.0,1427311,39.4
Louisiana,"Urinary Bladder, invasive and in situ",2001,Female,Black or African American,39.0,780095,6.3
Louisiana,"Urinary Bladder, invasive and in situ",2001,Female,White,152.0,1482470,8.5
Louisiana,"Urinary Bladder, invasive and in situ",2001,Male,Black or African American,78.0,695880,19.4
Louisiana,"Urinary Bladder, invasive and in situ",2001,Male,White,518.0,1427940,40.1
Louisiana,"Urinary Bladder, invasive and in situ",2002,Female,Black or African American,46.0,784149,7.6
Louisiana,"Urinary Bladder, invasive and in situ",2002,Female,White,157.0,1484245,8.7
